Description,Part Number,Manufacturer,Cost Price,Trade Price,Sell Price (Tier 1 (Buy)),Group (Ignored for Updates),Subgroup 1 (Ignored for Updates),Search Terms,Notes
Sardinia Pula (Herringbone),WO74227BES,Bespoke by Woven & Woods,60.95,60.95,85.0,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Pula (Herringbone),Price per SQM: £102.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Neoneli (Herringbone),WO63918BES,Bespoke by Woven & Woods,65.95,65.95,92.5,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Neoneli (Herringbone),Price per SQM: £111.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Pietra (Herringbone),WO62371BES,Bespoke by Woven & Woods,60.95,60.95,85.0,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Pietra (Herringbone),Price per SQM: £102.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Florinas (Herringbone),WO74194BES,Bespoke by Woven & Woods,60.95,60.95,85.0,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Florinas (Herringbone),Price per SQM: £102.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Sardinia Loceri (Herringbone),WO68765BES,Bespoke by Woven & Woods,65.95,65.95,92.5,Wood,Herringbone,Bespoke by Woven & Woods Sardinia Loceri (Herringbone),Price per SQM: £111.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Clarence (Herringbone) Rustic,WO87225BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Herringbone,Bespoke by Woven & Woods Richmond Clarence (Herringbone) Rustic,Price per SQM: £96.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Wick (Herringbone) Rustic,WO85789BES,Bespoke by Woven & Woods,51.95,51.95,72.5,Wood,Herringbone,Bespoke by Woven & Woods Richmond Wick (Herringbone) Rustic,Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Ormeley (Herringbone) Rustic,WO42665BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Herringbone,Bespoke by Woven & Woods Richmond Ormeley (Herringbone) Rustic,Price per SQM: £96.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Pembroke (Herringbone) Rustic,WO25476BES,Bespoke by Woven & Woods,51.95,51.95,72.5,Wood,Herringbone,Bespoke by Woven & Woods Richmond Pembroke (Herringbone) Rustic,Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Sandycombe (Herringbone) Rustic,WO70467BES,Bespoke by Woven & Woods,51.95,51.95,72.5,Wood,Herringbone,Bespoke by Woven & Woods Richmond Sandycombe (Herringbone) Rustic,Price per SQM: £87.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Syon (Herringbone) Rustic,WO98828BES,Bespoke by Woven & Woods,56.95,56.95,80.0,Wood,Herringbone,Bespoke by Woven & Woods Richmond Syon (Herringbone) Rustic,Price per SQM: £96.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Temperate (Herringbone) Rustic,WO61570BES,Bespoke by Woven & Woods,46.0,46.0,69.16666666666667,Wood,Herringbone,Bespoke by Woven & Woods Richmond Temperate (Herringbone) Rustic,Price per SQM: £83.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Clarence (Herringbone) Prime,WO38758BES,Bespoke by Woven & Woods,59.95,59.95,84.16666666666666,Wood,Herringbone,Bespoke by Woven & Woods Richmond Clarence (Herringbone) Prime,Price per SQM: £101.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Wick (Herringbone) Prime,WO46511BES,Bespoke by Woven & Woods,54.95,54.95,76.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Richmond Wick (Herringbone) Prime,Price per SQM: £92.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Ormeley (Herringbone) Prime,WO96711BES,Bespoke by Woven & Woods,59.95,59.95,84.16666666666666,Wood,Herringbone,Bespoke by Woven & Woods Richmond Ormeley (Herringbone) Prime,Price per SQM: £101.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Pembroke (Herringbone) Prime,WO36268BES,Bespoke by Woven & Woods,54.95,54.95,76.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Richmond Pembroke (Herringbone) Prime,Price per SQM: £92.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Sandycombe (Herringbone) Prime,WO49101BES,Bespoke by Woven & Woods,54.95,54.95,76.66666666666667,Wood,Herringbone,Bespoke by Woven & Woods Richmond Sandycombe (Herringbone) Prime,Price per SQM: £92.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Syon (Herringbone) Prime,WO68884BES,Bespoke by Woven & Woods,59.95,59.95,84.16666666666666,Wood,Herringbone,Bespoke by Woven & Woods Richmond Syon (Herringbone) Prime,Price per SQM: £101.00 inc VAT; Locations: None; Data synced from Rakata
"Richmond Temperate (Herringbone, Prime)",WO66861BES,Bespoke by Woven & Woods,49.0,49.0,73.33333333333333,Wood,Herringbone,"Bespoke by Woven & Woods Richmond Temperate (Herringbone, Prime)",Price per SQM: £88.00 inc VAT; Locations: None; Data synced from Rakata
"Richmond Garrick (Herringbone, Prime)",WO24553BES,Bespoke by Woven & Woods,61.0,61.0,85.0,Wood,Herringbone,"Bespoke by Woven & Woods Richmond Garrick (Herringbone, Prime)",Price per SQM: £102.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Clarence (Chevron) Rustic,WO43923BES,Bespoke by Woven & Woods,77.95,77.95,109.16666666666666,Wood,Chevron,Bespoke by Woven & Woods Richmond Clarence (Chevron) Rustic,Price per SQM: £131.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Wick (Chevron) Rustic,WO91342BES,Bespoke by Woven & Woods,72.95,72.95,102.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Wick (Chevron) Rustic,Price per SQM: £123.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Ormeley (Chevron) Rustic,WO25174BES,Bespoke by Woven & Woods,77.95,77.95,109.16666666666666,Wood,Chevron,Bespoke by Woven & Woods Richmond Ormeley (Chevron) Rustic,Price per SQM: £131.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Pembroke (Chevron) Rustic,WO38994BES,Bespoke by Woven & Woods,72.95,72.95,102.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Pembroke (Chevron) Rustic,Price per SQM: £123.00 inc VAT; Locations: Richmond; Updated: 29-May-2024; Data synced from Rakata
Richmond Sandycombe (Chevron) Rustic,WO38448BES,Bespoke by Woven & Woods,72.95,72.95,102.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Sandycombe (Chevron) Rustic,Price per SQM: £123.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Syon (Chevron) Rustic,WO73643BES,Bespoke by Woven & Woods,77.95,77.95,109.16666666666666,Wood,Chevron,Bespoke by Woven & Woods Richmond Syon (Chevron) Rustic,Price per SQM: £131.00 inc VAT; Locations: None; Data synced from Rakata
"Richmond Temperate (Chevron, Rustic)",WO20267BES,Bespoke by Woven & Woods,67.0,67.0,94.16666666666666,Wood,Chevron,"Bespoke by Woven & Woods Richmond Temperate (Chevron, Rustic)",Price per SQM: £113.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Clarence (Chevron) Prime,WO48837BES,Bespoke by Woven & Woods,76.95,76.95,107.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Clarence (Chevron) Prime,Price per SQM: £129.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Wick (Chevron) Prime,WO73387BES,Bespoke by Woven & Woods,76.95,76.95,107.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Wick (Chevron) Prime,Price per SQM: £129.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Ormeley (Chevron) Prime,WO62962BES,Bespoke by Woven & Woods,76.95,76.95,107.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Ormeley (Chevron) Prime,Price per SQM: £129.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Pembroke (Chevron) Prime,WO32632BES,Bespoke by Woven & Woods,76.95,76.95,107.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Pembroke (Chevron) Prime,Price per SQM: £129.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Sandycombe (Chevron) Prime,WO40860BES,Bespoke by Woven & Woods,76.95,76.95,107.5,Wood,Chevron,Bespoke by Woven & Woods Richmond Sandycombe (Chevron) Prime,Price per SQM: £129.00 inc VAT; Locations: None; Data synced from Rakata
Richmond Syon (Chevron) Prime,WO77719BES,Bespoke by Woven & Woods,81.95,81.95,110.83333333333334,Wood,Chevron,Bespoke by Woven & Woods Richmond Syon (Chevron) Prime,Price per SQM: £133.00 inc VAT; Locations: None; Data synced from Rakata
"Richmond Temperate (Chevron, Prime)",WO57081BES,Bespoke by Woven & Woods,71.0,71.0,99.16666666666666,Wood,Chevron,"Bespoke by Woven & Woods Richmond Temperate (Chevron, Prime)",Price per SQM: £119.00 inc VAT; Locations: None; Data synced from Rakata
"Richmond Garrick (Chevron, Prime)",WO91831BES,Bespoke by Woven & Woods,61.0,61.0,85.0,Wood,Chevron,"Bespoke by Woven & Woods Richmond Garrick (Chevron, Prime)",Price per SQM: £102.00 inc VAT; Locations: None; Data synced from Rakata
Century Matt,WO51087BES,Bespoke by Woven & Woods,74.0,74.0,103.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Matt,Price per SQM: £124.00 inc VAT; Locations: None; Data synced from Rakata
Century Natural,WO25865BES,Bespoke by Woven & Woods,70.0,70.0,98.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Natural,Price per SQM: £118.00 inc VAT; Locations: None; Data synced from Rakata
Century Light Smoked,WO59407BES,Bespoke by Woven & Woods,74.0,74.0,103.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Light Smoked,Price per SQM: £124.00 inc VAT; Locations: None; Data synced from Rakata
Century Medium Smoked,WO33978BES,Bespoke by Woven & Woods,74.0,74.0,103.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Medium Smoked,Price per SQM: £124.00 inc VAT; Locations: None; Data synced from Rakata
Century Dark Smoked,WO12340BES,Bespoke by Woven & Woods,74.0,74.0,103.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Dark Smoked,Price per SQM: £124.00 inc VAT; Locations: None; Data synced from Rakata
Century Black,WO57856BES,Bespoke by Woven & Woods,74.0,74.0,103.33333333333334,Wood,Plank,Bespoke by Woven & Woods Century Black,Price per SQM: £124.00 inc VAT; Locations: None; Data synced from Rakata
